信息_链接,岗位名称,薪水,技能关键词,标签,工作经验,学历要求,工作地点,公司名称,公司信息,公司标签,其它信息,最低薪资,最高薪资,薪资单位,年薪月数,平均月薪,公司类型,公司规模,所属行业,城市,区域
http://www.zhaopin.com/jobdetail/CC560169520J40860110209.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python后端工程师,1.5-2万,PHP FASTAPI Python,PHP,3-5年,大专,北京·朝阳·小关,北京易才人力资源顾问有限公司,股份制企业 1000-9999人 技术服务,赵女士·招聘顾问,19小时前有回复,15000.0,20000.0,万,12.0,17500.0,股份制,1000-9999人,技术服务,北京,朝阳
http://www.zhaopin.com/jobdetail/CC515295520J40927294915.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python后端开发工程师,1.4-1.9万,Sql MySQL Python,Sql,3-5年,大专,北京·顺义·旺泉,北京德信德胜科技股份有限公司,上市公司 100-299人 软件/IT服务,张女士·人事主管,1小时内回复可能性大,14000.0,19000.0,万,12.0,16500.0,上市公司,100-299人,软件/IT服务,北京,顺义
http://www.zhaopin.com/jobdetail/CCL1480117890J40856424105.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,研发工程师（Java/C++/Python/JS+全国可安排+福利待遇好）,1.5-3万·14薪,深度学习 Python C++ Java PyTorch TensorFlow,深度学习,经验不限,本科,北京·海淀,外企德科数字技术有限公司,合资 10000人以上 软件/IT服务,胡先生·人力资源招聘顾问,,15000.0,30000.0,万,14.0,22500.0,合资,10000人以上,软件/IT服务,北京,海淀
http://www.zhaopin.com/jobdetail/CC315847110J40517289507.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python开发工程师,1.4-2万,Python并发框架 达梦数据库,Python并发框架,3-5年,本科,北京·丰台·看丹,京北方,民营 10000人以上 软件/IT服务,马女士·HR,15小时前有回复,14000.0,20000.0,万,12.0,17000.0,民营,10000人以上,软件/IT服务,北京,丰台
http://www.zhaopin.com/jobdetail/CC131733810J40861874705.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python开发工程师,7000-9000元,Python,Python,1-3年,本科,北京·通州·马驹桥,北京光华荣昌汽车部件有限公司,民营 500-999人 新能源/燃油车零部件,芦女士·招聘主管,6小时内回复可能性大,7000.0,9000.0,元,12.0,8000.0,民营,500-999人,新能源/燃油车零部件,北京,通州
http://www.zhaopin.com/jobdetail/CC427775130J40942668215.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,Python开发工程师,1.6-2.6万,Java C++ Sql MySQL,Java,3-5年,大专,北京·海淀·花园路,苏州人瑞普惠人力资源服务有限公司,上市公司 20-99人 产业互联网平台,文雅·人事经理,高回复率,16000.0,26000.0,万,12.0,21000.0,上市公司,20-99人,产业互联网平台,北京,海淀
http://www.zhaopin.com/jobdetail/CC272648910J40938049008.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python开发工程师,1.2-1.5万,Django Flask MySQL PostgreSQL Redis 后端模块开发 接口设计优化 分布式系统开发,Django,1-3年,本科,北京·朝阳·望京,维恩贝特科技有限公司,民营 500-999人 软件/IT服务,李女士·人事专员,6小时内回复可能性大,12000.0,15000.0,万,12.0,13500.0,民营,500-999人,软件/IT服务,北京,朝阳
http://www.zhaopin.com/jobdetail/CCL1493846920J40775472306.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,技术工程师（Python上位机）,8000-15000元·14薪,,,1-3年,本科,北京·海淀·学院路,北京灵童半导体有限公司,民营 20-99人 半导体/芯片,李思·人事经理,今日回复1次,8000.0,15000.0,元,14.0,11500.0,民营,20-99人,半导体/芯片,北京,海淀
http://www.zhaopin.com/jobdetail/CCL1501274070J40853294510.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,运维开发工程师Python方向,1.2-1.8万·14薪,Python Ansible 系统运维 云运维 大模型应用开发 智能故障诊断 定制化运维解决方案,Python,5-10年,本科,北京·朝阳·麦子店,北京中企悦智科技有限公司,民营 20-99人 人工智能,佟仕伟·人事经理,3小时内回复可能性大,12000.0,18000.0,万,14.0,15000.0,民营,人工智能,,北京,朝阳
http://www.zhaopin.com/jobdetail/CC694886680J40775402606.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python后端开发工程师,1.4-1.6万,Django Flask MySQL Redis PYTHON后端开发 系统架构优化 跨团队协作,Django,1-3年,大专,北京·朝阳·双井,四川华云人力资源管理有限公司,股份制企业 100-299人 人力资源,黄志健·人事经理,24小时前有回复,14000.0,16000.0,万,12.0,15000.0,股份制,人力资源,,北京,朝阳
http://www.zhaopin.com/jobdetail/CCL1280870410J40775298306.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python数据开发工程师【驻场】,1.4-1.6万,Oracle SQL Pandas Linux Shell Unix,Oracle,3-5年,本科,北京·朝阳,北京神州数字科技有限公司,上市公司 10000人以上 软件/IT服务,赵先生·人事经理,高回复率,14000.0,16000.0,万,12.0,15000.0,上市公司,10000人以上,软件/IT服务,北京,朝阳
http://www.zhaopin.com/jobdetail/CC120137340J40859242209.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python后端开发工程师（英语办公）,1.6-2万,Python Azure,Python,5-10年,本科,北京·昌平·史各庄,同方鼎欣科技股份有限公司,股份制企业 1000-9999人 软件/IT服务,刘女士·HR,6小时内回复可能性大,16000.0,20000.0,万,12.0,18000.0,股份制,1000-9999人,软件/IT服务,北京,昌平
http://www.zhaopin.com/jobdetail/CCL1515321370J40827881209.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python高级工程师,1-1.5万·13薪,Flask FASTAPI AI,Flask,5-10年,本科,北京·大兴,紫航雾(北京)信息技术有限公司,民营 20-99人 软件/IT服务,吴小倩·行政经理/主管,12小时内回复可能性大,10000.0,15000.0,万,13.0,12500.0,民营,20-99人,软件/IT服务,北京,大兴
http://www.zhaopin.com/jobdetail/CC163789220J40881892013.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,Python仿真算法工程师,1.8-3万·13薪,机器学习 图像算法 Python C++ 仿真算法,机器学习,1-3年,本科,北京·海淀·北太平庄,北京润尼尔科技股份有限公司,民营 500-999人 教育科技/教育软件,文女士·综合管理专员,高回复率,18000.0,30000.0,万,13.0,24000.0,民营,500-999人,教育科技/教育软件,北京,海淀
http://www.zhaopin.com/jobdetail/CC506344420J40937299808.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,后端开发工程师（Python）,1.3-1.8万,,,3-5年,本科,北京·海淀·海淀街道,北京融威众邦科技股份有限公司,民营 100-299人 医疗设备/器械/耗材,李宇轩·人事经理,17小时前有回复,13000.0,18000.0,万,12.0,15500.0,民营,100-299人,医疗设备/器械/耗材,北京,海淀
http://www.zhaopin.com/jobdetail/CC561216180J40779751616.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,Python开发工程师,8000-16000元,Java 双休 五险一金 Python,Java,1-3年,本科,北京·朝阳,北京泰达天顺商务服务有限公司,民营 20-99人 医美/健康服务,赵江佩·人事经理,12小时内回复可能性大,8000.0,16000.0,元,12.0,12000.0,民营,20-99人,医美/健康服务,北京,朝阳
http://www.zhaopin.com/jobdetail/CC132807300J40848238907.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python开发工程师,1.5-3万,,,3-5年,本科,北京·丰台·东高地,北京中科航天人才服务有限公司,国企 1000-9999人 汽车金融,安可·人事经理,12小时内回复可能性大,15000.0,30000.0,万,12.0,22500.0,国企,1000-9999人,汽车金融,北京,丰台
http://www.zhaopin.com/jobdetail/CCL1480544120J40815455816.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python开发工程师,1.6-2.3万,Flask Python MySQL Redis API接口对接,Flask,3-5年,本科,北京·海淀·海淀街道,世华软(北京)技术有限公司,民营 300-499人 软件/IT服务,侯先生·招聘经理,今日活跃,16000.0,23000.0,万,12.0,19500.0,民营,300-499人,软件/IT服务,北京,海淀
http://www.zhaopin.com/jobdetail/CCL1429951480J40941548715.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python后端开发工程师,1.6-2万,Java JavaScript Sql PyQt Django Tornado MySQL Oracle SQLServer,Java,1-3年,本科,北京·朝阳·奥运村,中科慧智(北京)科技有限公司,民营 20-99人 大数据,陈劲霞·行政人事,今日活跃,16000.0,20000.0,万,12.0,18000.0,民营,20-99人,大数据,北京,朝阳
http://www.zhaopin.com/jobdetail/CC132807300J40848198307.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python开发工程师,1.5-2万,C++,C++,3-5年,本科,北京·海淀,北京中科航天人才服务有限公司,国企 1000-9999人 汽车金融,田芳·人事经理,12小时内回复可能性大,15000.0,20000.0,万,12.0,17500.0,国企,1000-9999人,汽车金融,北京,海淀
http://www.zhaopin.com/jobdetail/CC611769920J40858278209.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,Python开发工程师（大模型评测平台）,1.6-3万,PYTHON开发工程师,PYTHON开发工程师,1-3年,本科,北京·海淀·马连洼,软通计算机有限公司,民营 500-999人 计算机硬件,李永琴·人事经理,3日内活跃,16000.0,30000.0,万,12.0,23000.0,民营,500-999人,计算机硬件,北京,海淀
http://www.zhaopin.com/jobdetail/CCL1509613670J40881464713.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python开发工程师(可实行）,7000-14000元,Python 数据结构 分布式技术 多进程 全栈开发,Python,经验不限,本科,北京·海淀,数据磐石科技(北京)有限公司,民营 20-99人 云计算,李健·人事经理,15分钟内回复可能性大,7000.0,14000.0,元,12.0,10500.0,民营,20-99人,云计算,北京,海淀
http://www.zhaopin.com/jobdetail/CC132807300J40848176607.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python开发工程师,1-1.5万,,,1-3年,本科,北京·海淀,北京中科航天人才服务有限公司,国企 1000-9999人 汽车金融,贾丽慧·人事经理,6小时内回复可能性大,10000.0,15000.0,万,12.0,12500.0,国企,1000-9999人,汽车金融,北京,海淀
http://www.zhaopin.com/jobdetail/CC611769920J40858276109.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python全栈工程师,1.6-3万,PYTHON全栈工程师,PYTHON全栈工程师,1-3年,本科,北京·海淀·马连洼,软通计算机有限公司,民营 500-999人 计算机硬件,李永琴·人事经理,3日内活跃,16000.0,30000.0,万,12.0,23000.0,民营,500-999人,计算机硬件,北京,海淀
http://www.zhaopin.com/jobdetail/CCL1295280470J40806456216.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python后端开发工程师,1.3-1.8万,Django MySQL 工程项目经验 DOCKER容器化部署,Django,3-5年,本科,北京·海淀,陕西中讯时代信息技术有限公司,民营 20-99人 技术服务,曹女士·HRBP主管,3小时内回复可能性大,13000.0,18000.0,万,12.0,15500.0,民营,20-99人,技术服务,北京,海淀
http://www.zhaopin.com/jobdetail/CC147236220J40964331104.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,Python初级大数据开发工程师,1-1.2万,Python 大数据开发,Python,1-3年,本科,北京·海淀·海淀街道,北京远大创新科技有限公司,民营 500-999人 半导体/芯片,闫梦竹·人事经理,今日回复18次,10000.0,12000.0,万,12.0,11000.0,民营,500-999人,半导体/芯片,北京,海淀
http://www.zhaopin.com/jobdetail/CC440131280J40894639903.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,Python开发工程师（电网方向）,2-2.5万,Python MySQL MongoDB Redis,Python,5-10年,本科,北京·西城·椿树,北京企慕科技有限公司,民营 100-299人 软件/IT服务,刘女士·HR,高回复率,20000.0,25000.0,万,12.0,22500.0,民营,100-299人,软件/IT服务,北京,西城
http://www.zhaopin.com/jobdetail/CCL1280870410J40773875006.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,Python开发工程师（银行项目）,1-1.3万·13薪,,,1-3年,本科,北京·朝阳,北京神州数字科技有限公司,上市公司 10000人以上 软件/IT服务,吴先生·招聘,高回复率,10000.0,13000.0,万,13.0,11500.0,上市公司,10000人以上,软件/IT服务,北京,朝阳
http://www.zhaopin.com/jobdetail/CC147236220J40973121904.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python大数据工程师(数据采集岗),1-1.2万,,,1-3年,本科,北京·海淀·海淀街道,北京远大创新科技有限公司,民营 500-999人 半导体/芯片,闫梦竹·人事经理,今日回复18次,10000.0,12000.0,万,12.0,11000.0,民营,500-999人,半导体/芯片,北京,海淀
http://www.zhaopin.com/jobdetail/CC440131280J40894616703.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python后端开发工程师,1.6-2万,PyQt,PyQt,5-10年,本科,北京·西城·椿树,北京企慕科技有限公司,民营 100-299人 软件/IT服务,刘先生·人事,30分钟内回复可能性大,16000.0,20000.0,万,12.0,18000.0,民营,100-299人,软件/IT服务,北京,西城
http://www.zhaopin.com/jobdetail/CC453635220J40893906803.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,C/C++/Python/Java开发工程师(六险一金导师带教),1.5-3万·14薪,Java C语言 Python MySQL,Java,1年以下,本科,北京·海淀,科锐尔人力资源服务(苏州)有限公司,上市公司 1000-9999人 咨询服务,杜涛·人事经理,高回复率,15000.0,30000.0,万,14.0,22500.0,上市公司,1000-9999人,咨询服务,北京,海淀
http://www.zhaopin.com/jobdetail/CC637366030J40773578106.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,go/python后端开发工程师,1.5-1.6万,Python Golang,Python,1-3年,本科,北京·海淀·马连洼,博彦科技承德有限公司,股份制企业 1000-9999人 软件/IT服务,王女士·人事经理,高回复率,15000.0,16000.0,万,12.0,15500.0,股份制,1000-9999人,软件/IT服务,北京,海淀
http://www.zhaopin.com/jobdetail/CCL1488329680J40808491209.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,Python算法工程师,2-2.6万·13薪,深度学习 机器学习 Python PyTorch TensorFlow,深度学习,1-3年,本科,北京·海淀,中国人民解放军军事科学院战争研究院,10000人以上 学术/科研,张萌萌·人事经理,高回复率,20000.0,26000.0,万,13.0,23000.0,,10000人以上,学术/科研,北京,海淀
http://www.zhaopin.com/jobdetail/CC120842700J40859087110.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python后端开发工程师,1.3-2万,Django Flask MySQL PostgreSQL Sql PYTHON后端开发 微服务架构 分布式系统开发,Django,3-5年,硕士,北京·海淀·上地,北京中园搏望科技发展有限公司,民营 20-99人 软件/IT服务,王女士·HRD,6小时内回复可能性大,13000.0,20000.0,万,12.0,16500.0,民营,20-99人,软件/IT服务,北京,海淀
http://www.zhaopin.com/jobdetail/CCL1521769630J40856872409.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python开发工程师,1.2-1.9万,C++ Python Docker 气象数据 天擎,C++,5-10年,本科,北京·海淀·北下关,北京颢辰科创科技有限公司,民营 20人以下 人力资源,鞠先生·招聘经理,12小时内回复可能性大,12000.0,19000.0,万,12.0,15500.0,民营,人力资源,,北京,海淀
http://www.zhaopin.com/jobdetail/CC506344420J40935855908.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python开发工程师,1.3-1.8万,,,3-5年,大专,北京·海淀·海淀街道,北京融威众邦科技股份有限公司,民营 100-299人 医疗设备/器械/耗材,李宇轩·人事经理,今日回复5次,13000.0,18000.0,万,12.0,15500.0,民营,100-299人,医疗设备/器械/耗材,北京,海淀
http://www.zhaopin.com/jobdetail/CC637366030J40772428506.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,测试开发工程师（python）,1.2-1.3万,Python,Python,1-3年,本科,北京·海淀·马连洼,博彦科技承德有限公司,股份制企业 1000-9999人 软件/IT服务,王女士·人事经理,高回复率,12000.0,13000.0,万,12.0,12500.0,股份制,1000-9999人,软件/IT服务,北京,海淀
http://www.zhaopin.com/jobdetail/CCL1521769630J40854312909.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python后端开发工程师,1-1.5万,Python Django Flask FASTAPI MySQL PostgreSQL Redis Kafka,Python,3-5年,本科,北京·海淀·北下关,北京颢辰科创科技有限公司,民营 20人以下 人力资源,鞠先生·招聘经理,12小时内回复可能性大,10000.0,15000.0,万,12.0,12500.0,民营,人力资源,,北京,海淀
http://www.zhaopin.com/jobdetail/CC347042880J40957044602.htm?refcode=4019&srccode=401903&preactionid=9899a738-ef8e-47c6-8b53-396be77b2b16,python后端开发工程师,1.5-2.2万,Django Flask MySQL PostgreSQL,Django,3-5年,本科,北京·丰台·看丹,英视睿达,股份制企业 500-999人 软件/IT服务,张女士·招聘经理,今日回复2次,15000.0,22000.0,万,12.0,18500.0,股份制,500-999人,软件/IT服务,北京,丰台
